utc_time,dt_s,lat_calc_deg,lon_calc_deg,alt_calc_m,lat_nmea_deg,lon_nmea_deg,alt_nmea_m,horiz_err_m,alt_err_m,abs_alt_err_m,err_3d_m,variant
2026-03-21T15:16:21.418000+00:00,0.4179999999978463,32.16881308146058,34.81320521555038,48.28339298721403,32.16882508333333,34.81327221666666,21.8,6.446114003509605,26.483392987214028,26.483392987214028,27.25660451819815,without_smoothing
2026-03-21T15:16:22.418000+00:00,0.4179999999978463,32.16876443405156,34.81318864254529,63.67957609239966,32.16883046666667,34.81326405,21.7,10.212224342147628,41.979576092399654,41.979576092399654,43.20386944374225,without_smoothing
2026-03-21T15:16:23.418000+00:00,0.4179999999978463,32.168804481698885,34.81326398748761,61.10875349398703,32.168829583333334,34.813250833333335,22.0,3.053460318329233,39.10875349398703,39.10875349398703,39.227773576498755,without_smoothing
2026-03-21T15:16:24.418000+00:00,0.4179999999978463,32.16888822478209,34.81321048351319,16.601416288875043,32.16882676666667,34.813233583333336,22.1,7.171377234441649,-5.498583711124958,5.498583711124958,9.036762377473288,without_smoothing
2026-03-21T15:16:25.418000+00:00,0.4179999999978463,32.16875464386212,34.813333013176646,50.14394922088831,32.1688226,34.81322013333333,21.5,13.037818308528253,28.64394922088831,28.64394922088831,31.47158294739911,without_smoothing
2026-03-21T15:16:26.418000+00:00,0.4179999999978463,32.168832672088605,34.813251802566235,37.982187651097775,32.16881298333333,34.813216966666666,20.7,3.942623137980581,17.282187651097775,17.282187651097775,17.726203406705462,without_smoothing
2026-03-21T15:16:27.418000+00:00,0.4179999999978463,32.16885695677382,34.81332175270395,52.971124817617245,32.16880426666667,34.81322636666666,20.3,10.720726841291185,32.67112481761724,32.67112481761724,34.38511859589707,without_smoothing
2026-03-21T15:16:28.418000+00:00,0.4179999999978463,32.16881069112609,34.81336365813027,47.84952692501247,32.16880136666667,34.813242583333334,20.6,11.44318971850294,27.249526925012468,27.249526925012468,29.554751032120553,without_smoothing
2026-03-21T15:16:29.418000+00:00,0.4179999999978463,32.168792212403396,34.813257826055924,30.429351495578885,32.16880201666667,34.81325925,21.2,1.0983922115303735,9.229351495578886,9.229351495578886,9.294481937111653,without_smoothing
2026-03-21T15:16:30.418000+00:00,0.4179999999978463,32.16878305748882,34.81323828257414,58.900260584428906,32.16880711666667,34.81327041666667,21.1,4.037978938170357,37.800260584428905,37.800260584428905,38.01532551689959,without_smoothing
2026-03-21T15:16:31.418000+00:00,0.4179999999978463,32.16884480767664,34.8132129108947,56.51120409090072,32.168813916666664,34.81327435,21.1,6.726142993283321,35.41120409090072,35.41120409090072,36.04433901091152,without_smoothing
2026-03-21T15:16:32.418000+00:00,0.4179999999978463,32.16891777870349,34.81322549308682,60.442800066433854,32.16882076666666,34.813274916666664,21.0,11.747575774866833,39.442800066433854,39.442800066433854,41.155072757400305,without_smoothing
